Accelerometer Data: 
0;1.155000
60;1.400000
120;1.205000
180;1.430000
240;1.340000
300;0.900000
360;1.005000
420;0.940000
480;0.995000
540;1.355000
600;0.960000
660;1.415000
720;1.340000
780;1.285000
840;1.155000
900;0.900000
960;0.965000
1020;0.905000
1080;1.080000
1140;0.970000
1200;1.140000
1260;0.980000
1320;1.035000
1380;0.925000
1440;1.150000
1500;0.900000
1560;0.955000
1620;0.920000
1680;1.095000
1740;0.965000
1800;0.910000
1860;0.930000
1920;0.955000
1980;1.085000
2040;0.905000
2100;1.005000
2160;1.040000
2220;1.145000
2280;0.960000
2340;1.045000
2400;1.055000
2460;0.915000
2520;0.975000
2580;0.935000
2640;0.950000
2700;1.035000
2760;1.105000
2820;1.060000
2880;1.140000
2940;1.105000
3000;0.935000
3060;1.010000
3120;1.005000
3180;1.070000
3240;0.900000
3300;1.020000
3360;1.085000
3420;1.065000
3480;1.080000
3540;1.015000
3600;1.090000
3660;0.965000
3720;0.995000
3780;0.970000
3840;1.035000
3900;1.035000
3960;0.985000
4020;0.985000
4080;1.070000
4140;0.985000
4200;1.085000
4260;0.990000
4320;1.055000
4380;1.035000
4440;0.935000
4500;1.000000
4560;0.950000
4620;0.975000
4680;1.040000
4740;1.070000
4800;1.070000
4860;0.950000
4920;0.930000
4980;0.905000
5040;1.055000
5100;1.075000
5160;1.080000
5220;0.970000
5280;0.945000
5340;0.930000
5400;0.920000
5460;0.975000
5520;0.915000
5580;1.040000
5640;0.945000
5700;0.980000
5760;0.910000
5820;0.900000
5880;0.940000
5940;0.905000
6000;0.930000
6060;0.900000
6120;0.970000
6180;0.925000
6240;0.905000
6300;0.970000
6360;0.900000
6420;0.900000
6480;1.030000
6540;1.045000
6600;1.115000
6660;1.020000
6720;0.975000
6780;1.120000
6840;1.155000
6900;1.190000
6960;0.920000
7020;1.045000
7080;1.045000
7140;1.015000
7200;1.165000
7260;0.910000
7320;0.990000
7380;1.170000
7440;0.925000
7500;0.900000
7560;0.965000
7620;1.105000
7680;1.115000
7740;1.105000
7800;0.980000
7860;1.005000
7920;1.025000
7980;1.035000
8040;1.130000
8100;1.030000
8160;1.170000
8220;1.115000
8280;1.075000
8340;0.935000
8400;0.940000
8460;1.085000
8520;1.065000
8580;1.095000
8640;0.945000
8700;1.010000
8760;1.085000
8820;0.965000
8880;0.945000
8940;1.060000
9000;0.940000
9060;1.030000
9120;1.045000
9180;0.975000
9240;1.040000
9300;0.915000
9360;0.985000
9420;1.090000
9480;0.935000
9540;0.940000
9600;0.965000
9660;0.935000
9720;1.030000
9780;0.950000
9840;0.965000
9900;1.085000
9960;0.900000
10020;1.035000
10080;1.070000
10140;0.975000
10200;1.025000
10260;0.920000
10320;1.065000
10380;1.045000
10440;0.980000
10500;0.980000
10560;0.920000
10620;0.930000
10680;0.935000
10740;0.980000
10800;0.915000
10860;0.990000
10920;0.915000
10980;0.910000
11040;0.955000
11100;0.950000
11160;0.965000
11220;0.950000
11280;0.965000
11340;0.940000
11400;0.900000
11460;0.975000
11520;0.935000
11580;0.940000
11640;0.925000
11700;0.925000
11760;0.960000
11820;0.980000
11880;1.020000
11940;1.155000
12000;0.940000
12060;1.135000
12120;1.125000
12180;1.090000
12240;0.950000
12300;1.175000
12360;1.135000
12420;1.000000
12480;1.155000
12540;1.010000
12600;0.920000
12660;0.980000
12720;1.165000
12780;1.080000
12840;1.050000
12900;0.955000
12960;1.075000
13020;1.085000
13080;1.190000
13140;1.150000
13200;1.005000
13260;1.160000
13320;1.135000
13380;0.950000
13440;1.060000
13500;0.915000
13560;1.145000
13620;0.960000
13680;0.935000
13740;0.935000
13800;1.045000
13860;0.975000
13920;1.000000
13980;1.065000
14040;0.910000
14100;1.050000
14160;1.090000
14220;0.900000
14280;0.925000
14340;0.930000
14400;1.020000
14460;0.910000
14520;1.065000
14580;1.040000
14640;0.970000
14700;0.905000
14760;0.920000
14820;0.965000
14880;1.000000
14940;0.905000
15000;0.935000
15060;1.030000
15120;1.080000
15180;1.030000
15240;1.085000
15300;0.960000
15360;0.985000
15420;0.925000
15480;0.920000
15540;0.920000
15600;0.950000
15660;0.935000
15720;0.980000
15780;0.975000
15840;0.930000
15900;0.905000
15960;0.930000
16020;0.920000
16080;0.975000
16140;0.965000
16200;0.960000
16260;0.985000
16320;0.955000
16380;0.975000
16440;0.905000
16500;0.975000
16560;0.990000
16620;0.965000
16680;0.970000
16740;0.950000
16800;0.930000
16860;0.920000
16920;0.970000
16980;0.945000
17040;0.965000
17100;0.900000
17160;0.930000
17220;0.965000
17280;0.980000
17340;0.940000
17400;1.145000
17460;1.080000
17520;1.155000
17580;1.120000
17640;1.075000
17700;1.020000
17760;0.920000
17820;0.960000
17880;0.995000
17940;0.920000
18000;1.095000
18060;0.940000
18120;0.960000
18180;0.965000
18240;1.070000
18300;0.960000
18360;0.960000
18420;1.160000
18480;1.015000
18540;1.180000
18600;0.955000
18660;1.055000
18720;0.940000
18780;1.045000
18840;0.915000
18900;0.940000
18960;0.935000
19020;0.920000
19080;1.080000
19140;0.940000
19200;1.005000
19260;0.995000
19320;1.050000
19380;1.005000
19440;0.980000
19500;0.970000
19560;0.935000
19620;1.075000
19680;1.020000
19740;0.925000
19800;1.080000
19860;0.980000
19920;0.910000
19980;0.935000
20040;0.985000
20100;0.905000
20160;0.900000
20220;0.930000
20280;0.945000
20340;0.910000
20400;0.945000
20460;0.910000
20520;0.905000
20580;0.935000
20640;0.970000
20700;0.945000
20760;0.975000
20820;0.965000
20880;0.955000
20940;0.925000
21000;0.910000
21060;0.940000
21120;0.925000
21180;0.920000
21240;0.965000
21300;0.970000
21360;0.945000
21420;0.915000
21480;0.990000
21540;0.970000
21600;0.985000
21660;0.950000
21720;0.910000
21780;0.910000
21840;0.925000
21900;0.925000
21960;0.955000
22020;0.935000
22080;0.930000
22140;0.925000
22200;0.945000
22260;0.980000
22320;1.170000
22380;0.900000
22440;1.080000
22500;0.930000
22560;1.125000
22620;1.165000
22680;1.040000
22740;1.050000
22800;0.965000
22860;1.045000
22920;0.990000
22980;1.000000
23040;1.010000
23100;0.915000
23160;1.165000
23220;1.085000
23280;1.040000
23340;1.030000
23400;0.915000
23460;0.910000
23520;0.905000
23580;0.900000
23640;1.055000
23700;0.985000
23760;1.055000
23820;0.925000
23880;1.045000
23940;1.060000
24000;1.075000
24060;1.030000
24120;1.040000
24180;1.025000
24240;0.905000
24300;0.990000
24360;0.940000
24420;1.065000
24480;0.995000
24540;0.910000
24600;0.945000
24660;0.910000
24720;0.985000
24780;0.930000
24840;0.940000
24900;0.950000
24960;0.915000
25020;0.920000
