0;0.965000
60;1.020000
120;0.985000
180;1.165000
240;1.420000
300;1.430000
360;1.360000
420;1.275000
480;1.165000
540;1.170000
600;0.905000
660;1.360000
720;0.905000
780;1.005000
840;0.905000
900;1.355000
960;0.930000
1020;1.025000
1080;1.180000
1140;1.185000
1200;0.900000
1260;1.160000
1320;1.065000
1380;1.165000
1440;1.070000
1500;0.975000
1560;0.925000
1620;1.095000
1680;1.165000
1740;0.940000
1800;0.985000
1860;1.170000
1920;1.125000
1980;1.150000
2040;0.955000
2100;1.105000
2160;1.010000
2220;1.140000
2280;1.050000
2340;1.170000
2400;0.920000
2460;1.010000
2520;0.905000
2580;0.950000
2640;1.015000
2700;1.010000
2760;1.185000
2820;1.140000
2880;1.085000
2940;1.080000
3000;1.080000
3060;0.960000
3120;0.905000
3180;1.175000
3240;1.155000
3300;1.125000
3360;0.965000
3420;1.005000
3480;1.050000
3540;0.955000
3600;0.940000
3660;0.980000
3720;1.000000
3780;0.910000
3840;1.000000
3900;1.040000
3960;1.060000
4020;1.050000
4080;1.095000
4140;0.960000
4200;0.955000
4260;0.965000
4320;1.000000
4380;0.995000
4440;0.940000
4500;0.960000
4560;1.075000
4620;1.025000
4680;0.930000
4740;0.910000
4800;1.020000
4860;1.065000
4920;0.965000
4980;1.070000
5040;0.925000
5100;0.980000
5160;1.085000
5220;0.975000
5280;1.095000
5340;0.995000
5400;0.940000
5460;0.940000
5520;0.925000
5580;1.075000
5640;1.005000
5700;1.010000
5760;0.915000
5820;0.965000
5880;1.095000
5940;1.005000
6000;0.905000
6060;0.980000
6120;0.990000
6180;0.900000
6240;0.990000
6300;0.985000
6360;0.960000
6420;0.945000
6480;1.095000
6540;1.175000
6600;0.990000
6660;1.045000
6720;1.105000
6780;0.985000
6840;0.905000
6900;1.020000
6960;1.140000
7020;1.080000
7080;1.150000
7140;0.930000
7200;1.125000
7260;0.930000
7320;0.980000
7380;1.020000
7440;0.920000
7500;0.985000
7560;1.110000
7620;0.955000
7680;0.920000
7740;0.990000
7800;0.985000
7860;1.030000
7920;0.940000
7980;1.150000
8040;0.910000
8100;1.030000
8160;1.040000
8220;0.975000
8280;1.090000
8340;1.145000
8400;0.940000
8460;1.000000
8520;0.935000
8580;1.065000
8640;0.990000
8700;0.950000
8760;1.080000
8820;0.920000
8880;0.910000
8940;0.935000
9000;0.905000
9060;0.945000
9120;1.015000
9180;0.910000
9240;1.085000
9300;0.995000
9360;0.910000
9420;1.025000
9480;1.025000
9540;0.970000
9600;0.940000
9660;1.090000
9720;0.950000
9780;1.035000
9840;0.990000
9900;0.975000
9960;0.995000
10020;1.045000
10080;0.960000
10140;0.910000
10200;1.090000
10260;0.995000
10320;0.920000
10380;1.070000
10440;0.930000
10500;1.025000
10560;0.910000
10620;0.930000
10680;0.915000
10740;0.920000
10800;0.940000
10860;0.910000
10920;0.985000
10980;0.945000
11040;0.950000
11100;0.900000
11160;0.910000
11220;0.980000
