0;70
60;70
120;71
180;82
240;74
300;85
360;83
420;84
480;74
540;80
600;74
660;87
720;82
780;70
840;75
900;75
960;79
1020;79
1080;76
1140;78
1200;72
1260;74
1320;79
1380;72
1440;77
1500;71
1560;68
1620;75
1680;69
1740;73
1800;65
1860;70
1920;78
1980;72
2040;73
2100;77
2160;79
2220;79
2280;74
2340;77
2400;78
2460;68
2520;77
2580;70
2640;74
2700;69
2760;70
2820;68
2880;75
2940;73
3000;76
3060;74
3120;72
3180;73
3240;73
3300;67
3360;64
3420;72
3480;69
3540;69
3600;76
3660;75
3720;68
3780;68
3840;66
3900;69
3960;76
4020;64
4080;77
4140;74
4200;72
4260;67
4320;68
4380;70
4440;70
4500;65
4560;77
4620;77
4680;74
4740;67
4800;66
4860;72
4920;77
4980;64
5040;71
5100;65
5160;68
5220;69
5280;73
5340;77
5400;73
5460;67
5520;70
5580;66
5640;76
5700;69
5760;78
5820;78
5880;78
5940;77
6000;72
6060;79
6120;75
6180;74
6240;75
6300;68
6360;68
6420;68
6480;80
6540;68
6600;77
6660;80
6720;66
6780;66
6840;75
6900;72
6960;66
7020;70
7080;73
7140;80
7200;72
7260;79
7320;76
7380;75
7440;70
7500;70
7560;80
7620;80
7680;76
7740;70
7800;73
7860;80
7920;71
7980;76
8040;75
8100;73
8160;79
8220;74
8280;70
8340;75
8400;78
8460;70
8520;67
8580;64
8640;67
8700;73
8760;68
8820;72
8880;70
8940;68
9000;72
9060;64
9120;66
9180;76
9240;71
9300;73
9360;74
9420;67
9480;75
9540;69
9600;73
9660;72
9720;67
9780;75
9840;70
9900;70
9960;71
10020;67
10080;69
10140;67
10200;64
10260;69
10320;71
10380;67
10440;72
10500;72
10560;75
10620;74
10680;72
10740;75
10800;74
10860;74
10920;67
10980;77
11040;67
11100;71
11160;76
11220;71
11280;71
11340;72
11400;78
11460;66
11520;79
11580;72
11640;67
11700;74
11760;76
11820;71
11880;73
11940;71
12000;73
12060;69
12120;72
12180;68
12240;69
12300;72
12360;74
12420;67
12480;72
12540;69
12600;73
12660;70
12720;67
12780;79
12840;80
12900;80
12960;65
13020;77
13080;66
13140;65
13200;74
13260;68
13320;71
13380;71
13440;68
13500;76
13560;70
13620;74
13680;72
13740;69
13800;73
13860;70
13920;69
13980;70
14040;68
14100;64
14160;64
14220;72
14280;74
14340;74
14400;73
14460;71
14520;74
14580;77
14640;70
14700;65
14760;65
14820;77
14880;67
14940;70
15000;65
15060;76
15120;73
15180;71
15240;72
15300;74
15360;68
15420;67
15480;72
15540;69
15600;70
15660;74
15720;75
15780;68
15840;77
15900;73
15960;71
16020;80
16080;66
16140;77
16200;66
16260;72
16320;71
16380;79
16440;72
16500;70
16560;74
16620;76
16680;69
16740;72
16800;70
16860;66
16920;79
16980;72
17040;77
17100;69
17160;68
17220;66
17280;79
17340;77
17400;74
17460;76
17520;65
17580;74
17640;80
17700;72
17760;76
17820;76
17880;67
17940;73
18000;70
18060;78
18120;73
18180;68
18240;79
18300;69
18360;68
18420;69
18480;77
18540;67
18600;71
18660;72
18720;75
18780;75
18840;70
18900;66
18960;65
19020;77
19080;70
19140;65
19200;73
19260;75
19320;75
19380;71
19440;75
19500;69
19560;76
19620;74
19680;65
19740;76
19800;68
19860;68
19920;66
19980;70
20040;76
20100;68
20160;67
20220;74
20280;74
20340;77
20400;76
20460;74
20520;66
20580;80
20640;78
20700;71
20760;71
20820;75
20880;77
20940;66
21000;66
21060;67
21120;79
21180;71
21240;75
21300;69
21360;66
21420;70
21480;70
21540;75
21600;78
21660;79
21720;76
21780;76
21840;80
21900;76
21960;68
22020;66
22080;78
22140;74
22200;76
22260;78
22320;66
22380;79
22440;75
22500;69
22560;70
22620;80
22680;73
22740;74
22800;65
22860;75
22920;78
22980;66
23040;66
23100;69
23160;70
23220;70
23280;68
23340;70
23400;74
23460;64
23520;69
23580;67
23640;69
23700;75
23760;72
23820;67
23880;76
23940;64
24000;77
24060;72
24120;70
24180;74
24240;73
24300;75
24360;65
24420;74
24480;76
24540;72
24600;66
24660;71
24720;65
24780;76
24840;71
24900;79
24960;68
25020;68
25080;79
25140;70
25200;74
25260;80
25320;76
25380;74
25440;73
25500;72
25560;79
25620;78
25680;79
25740;78
25800;70
25860;71
25920;80
25980;70
26040;68
26100;78
26160;80
26220;74
26280;72
26340;67
26400;70
26460;78
26520;70
26580;77
26640;68
26700;79
26760;73
26820;67
26880;80
26940;73
27000;68
27060;79
27120;71
27180;80
27240;76
27300;79
27360;77
27420;72
27480;74
27540;74
27600;67
27660;70
27720;77
27780;73
27840;80
27900;77
27960;74
28020;77
28080;69
28140;66
28200;78
28260;76
28320;65
28380;75
28440;76
28500;66
28560;79
28620;71
28680;76
28740;69
28800;68
28860;64
28920;69
28980;72
29040;66
29100;69
29160;65
29220;71
29280;77
29340;73
29400;71
29460;65
29520;76
29580;68
29640;73
29700;70
29760;71
29820;70
29880;69
29940;78
30000;80
30060;69
30120;67
30180;69
30240;73
30300;69
30360;75
30420;66
30480;71
30540;73
30600;67
30660;67
30720;71
30780;77
30840;72
30900;75
30960;79
31020;77
31080;75
31140;77
31200;67
31260;80
31320;71
31380;75
31440;77
31500;76
31560;66
31620;72
31680;70
31740;70
31800;78
31860;71
31920;66
31980;78
32040;70
32100;66
32160;76
32220;70
32280;66
32340;67
32400;71
32460;77
32520;77
32580;66
32640;71
32700;67
32760;72
32820;68
32880;77
32940;70
33000;78
33060;77
33120;71
33180;79
33240;69
33300;74
33360;81
33420;73
33480;80
33540;81
33600;73
33660;82
33720;72
33780;71
33840;71
33900;70
33960;82
34020;78
34080;78
34140;74
34200;72
34260;79
34320;85
34380;86
34440;91
34500;91
34560;79
34620;89
34680;84
34740;83
34800;88
34860;88
34920;92
